"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"CP","USA","4","United States","DEU","Germany",2022,"Export",6,26955967.103,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","4","United States","ECU","Ecuador",2022,"Export",6,882503.994,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","4","United States","FRA","France",2022,"Export",6,8719454.913,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","4","United States","ITA","Italy",2022,"Export",6,6538764.061,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Europe & Central Asia","High income"
"CP","USA","4","United States","JPN","Japan",2022,"Export",6,18624547.25,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","4","United States","KOR","Korea, Rep.",2022,"Export",6,21871082.073,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","East Asia & Pacific","High income"
"CP","USA","4","United States","PER","Peru",2022,"Export",6,1784891.059,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Latin America & Caribbean","Upper middle income"
"CP","USA","4","United States","RUS","Russian Federation",2022,"Export",6,773593.76,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","4","United States","TUR","Turkey",2022,"Export",6,2625409.662,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Europe & Central Asia","Upper middle income"
"CP","USA","4","United States","ZAF","South Africa",2022,"Export",6,2546323.186,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"North America","High income","Sub-Saharan Africa","Upper middle income"
"CP","ZAF","0","South Africa","ARG","Argentina",2022,"Export",6,2480.784,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","0","South Africa","BRA","Brazil",2022,"Export",6,4386.966,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","0","South Africa","CAN","Canada",2022,"Export",6,158823.757,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","0","South Africa","CHL","Chile",2022,"Export",6,1515.92,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","High income"
"CP","ZAF","0","South Africa","CHN","China",2022,"Export",6,666273.106,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","ZAF","0","South Africa","CMR","Cameroon",2022,"Export",6,8854.588,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"CP","ZAF","0","South Africa","COL","Colombia",2022,"Export",6,1003.511,1404747,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",1404747,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","0","South Africa","DEU","Germany",2022,"Export",6,196302.347,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","0","South Africa","ECU","Ecuador",2022,"Export",6,10.934,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","0","South Africa","FRA","France",2022,"Export",6,51078.438,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","0","South Africa","ITA","Italy",2022,"Export",6,170177.511,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","0","South Africa","JPN","Japan",2022,"Export",6,303476.84,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","0","South Africa","KOR","Korea, Rep.",2022,"Export",6,94071.605,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","0","South Africa","PER","Peru",2022,"Export",6,2.76,15,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",15,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","0","South Africa","RUS","Russian Federation",2022,"Export",6,229259.567,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","0","South Africa","TUR","Turkey",2022,"Export",6,18554.128,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","0","South Africa","USA","United States",2022,"Export",6,296930.259,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","1","South Africa","ARG","Argentina",2022,"Export",6,1314.995,2209967,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",2209967,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","1","South Africa","BRA","Brazil",2022,"Export",6,135507.508,507854615.12,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",507854615,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","1","South Africa","CAN","Canada",2022,"Export",6,3901.706,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","1","South Africa","CHL","Chile",2022,"Export",6,2257.705,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","High income"
"CP","ZAF","1","South Africa","CHN","China",2022,"Export",6,7550559.512,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","ZAF","1","South Africa","CMR","Cameroon",2022,"Export",6,64.327,257635,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",257635,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"CP","ZAF","1","South Africa","COL","Colombia",2022,"Export",6,13190.129,62333972,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",62333972,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","1","South Africa","DEU","Germany",2022,"Export",6,1984482.887,4144946421.34,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",4144946421,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","1","South Africa","ECU","Ecuador",2022,"Export",6,47.881,197320,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",197320,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","1","South Africa","FRA","France",2022,"Export",6,318275.971,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","1","South Africa","ITA","Italy",2022,"Export",6,1000586.293,3482552066.35,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",3482552066,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","1","South Africa","JPN","Japan",2022,"Export",6,911980.452,5051235801.2,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",5051235801,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","1","South Africa","KOR","Korea, Rep.",2022,"Export",6,2077394.21,11452395496.54,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",11452395497,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","1","South Africa","PER","Peru",2022,"Export",6,2663.014,4920763,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",4920763,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","1","South Africa","RUS","Russian Federation",2022,"Export",6,11834.898,101117951.13,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",101117951,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","1","South Africa","TUR","Turkey",2022,"Export",6,235670.709,1559785988.32,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1559785988,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","1","South Africa","USA","United States",2022,"Export",6,423241.783,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","2","South Africa","ARG","Argentina",2022,"Export",6,2455.725,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","2","South Africa","BRA","Brazil",2022,"Export",6,9534.309,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","2","South Africa","CAN","Canada",2022,"Export",6,59825.408,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","2","South Africa","CHL","Chile",2022,"Export",6,4889.348,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","High income"
"CP","ZAF","2","South Africa","CHN","China",2022,"Export",6,97618.998,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","ZAF","2","South Africa","CMR","Cameroon",2022,"Export",6,17375.57,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"CP","ZAF","2","South Africa","COL","Colombia",2022,"Export",6,3540.799,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","2","South Africa","DEU","Germany",2022,"Export",6,138006.748,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","2","South Africa","ECU","Ecuador",2022,"Export",6,2530.348,1654726,8,"Kg","FOOD PRODUCTS, BEVERAGES AND TOBACC",1654726,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","2","South Africa","FRA","France",2022,"Export",6,72515.734,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","2","South Africa","ITA","Italy",2022,"Export",6,130696.229,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","2","South Africa","JPN","Japan",2022,"Export",6,69969.52,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","2","South Africa","KOR","Korea, Rep.",2022,"Export",6,15888.094,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","2","South Africa","PER","Peru",2022,"Export",6,4843.387,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","2","South Africa","RUS","Russian Federation",2022,"Export",6,21134.936,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","2","South Africa","TUR","Turkey",2022,"Export",6,17349.092,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","2","South Africa","USA","United States",2022,"Export",6,317424.979,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","3","South Africa","ARG","Argentina",2022,"Export",6,27558.096,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","3","South Africa","BRA","Brazil",2022,"Export",6,121556.936,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","3","South Africa","CAN","Canada",2022,"Export",6,78259.259,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","3","South Africa","CHL","Chile",2022,"Export",6,20589.554,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","High income"
"CP","ZAF","3","South Africa","CHN","China",2022,"Export",6,634798.278,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","ZAF","3","South Africa","CMR","Cameroon",2022,"Export",6,16430.237,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"CP","ZAF","3","South Africa","COL","Colombia",2022,"Export",6,13425.784,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","3","South Africa","DEU","Germany",2022,"Export",6,461369.301,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","3","South Africa","ECU","Ecuador",2022,"Export",6,9815.27,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","3","South Africa","FRA","France",2022,"Export",6,79847.363,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","3","South Africa","ITA","Italy",2022,"Export",6,73492.848,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","3","South Africa","JPN","Japan",2022,"Export",6,290704.591,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","3","South Africa","KOR","Korea, Rep.",2022,"Export",6,47962.195,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","3","South Africa","PER","Peru",2022,"Export",6,13153.961,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","3","South Africa","RUS","Russian Federation",2022,"Export",6,2966.112,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","3","South Africa","TUR","Turkey",2022,"Export",6,65446.043,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","3","South Africa","USA","United States",2022,"Export",6,1561733.87,,,"","OTHER TRANSPORTABLE GOODS, EXCEPT M",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","4","South Africa","ARG","Argentina",2022,"Export",6,125839.066,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","4","South Africa","BRA","Brazil",2022,"Export",6,228150.167,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","4","South Africa","CAN","Canada",2022,"Export",6,145168.795,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","ZAF","4","South Africa","CHL","Chile",2022,"Export",6,35391.488,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","High income"
"CP","ZAF","4","South Africa","CHN","China",2022,"Export",6,2735790.791,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","ZAF","4","South Africa","CMR","Cameroon",2022,"Export",6,16666.538,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Sub-Saharan Africa","Lower middle income"
"CP","ZAF","4","South Africa","COL","Colombia",2022,"Export",6,15547.687,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","4","South Africa","DEU","Germany",2022,"Export",6,6049491.411,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","4","South Africa","ECU","Ecuador",2022,"Export",6,3540.816,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","4","South Africa","FRA","France",2022,"Export",6,323360.2,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","4","South Africa","ITA","Italy",2022,"Export",6,388145.134,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","High income"
"CP","ZAF","4","South Africa","JPN","Japan",2022,"Export",6,6921712.468,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","4","South Africa","KOR","Korea, Rep.",2022,"Export",6,467427.787,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","East Asia & Pacific","High income"
"CP","ZAF","4","South Africa","PER","Peru",2022,"Export",6,13475.068,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","ZAF","4","South Africa","RUS","Russian Federation",2022,"Export",6,17656.348,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","4","South Africa","TUR","Turkey",2022,"Export",6,213353.12,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","ZAF","4","South Africa","USA","United States",2022,"Export",6,7987551.894,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"Sub-Saharan Africa","Upper middle income","North America","High income"
"CP","CHN","4","China","RUS","Russian Federation",2022,"Export",6,46361316.336,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","CHN","4","China","TUR","Turkey",2022,"Export",6,21731654.598,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","CHN","4","China","USA","United States",2022,"Export",6,335316463.937,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","Upper middle income","North America","High income"
"CP","CHN","4","China","ZAF","South Africa",2022,"Export",6,12732152.672,,,"","METAL PRODUCTS, MACHINERY AND EQUIP",,"East Asia & Pacific","Upper middle income","Sub-Saharan Africa","Upper middle income"
"CP","COL","0","Colombia","ARG","Argentina",2022,"Export",6,12588.837,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","0","Colombia","BRA","Brazil",2022,"Export",6,9095.619,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","0","Colombia","CAN","Canada",2022,"Export",6,392939.296,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","North America","High income"
"CP","COL","0","Colombia","CHL","Chile",2022,"Export",6,20895.184,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","High income"
"CP","COL","0","Colombia","CHN","China",2022,"Export",6,86554.941,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","COL","0","Colombia","DEU","Germany",2022,"Export",6,394726.068,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","COL","0","Colombia","ECU","Ecuador",2022,"Export",6,23478.709,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","0","Colombia","FRA","France",2022,"Export",6,103408.536,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","COL","0","Colombia","ITA","Italy",2022,"Export",6,212638.789,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","COL","0","Colombia","JPN","Japan",2022,"Export",6,333860.768,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"CP","COL","0","Colombia","KOR","Korea, Rep.",2022,"Export",6,192615.129,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"CP","COL","0","Colombia","PER","Peru",2022,"Export",6,3299.92,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","0","Colombia","RUS","Russian Federation",2022,"Export",6,36881.075,26280602.82,8,"Kg","AGRICULTURE, FORESTRY AND FISHERY P",26280603,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","COL","0","Colombia","TUR","Turkey",2022,"Export",6,18386.627,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","COL","0","Colombia","USA","United States",2022,"Export",6,3756834.829,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","North America","High income"
"CP","COL","0","Colombia","ZAF","South Africa",2022,"Export",6,3301.77,,,"","AGRICULTURE, FORESTRY AND FISHERY P",,"Latin America & Caribbean","Upper middle income","Sub-Saharan Africa","Upper middle income"
"CP","COL","1","Colombia","ARG","Argentina",2022,"Export",6,108942.621,554595620.54,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",554595621,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","1","Colombia","BRA","Brazil",2022,"Export",6,614539.522,3179786832.11,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",3179786832,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","1","Colombia","CAN","Canada",2022,"Export",6,493083.952,1902007892.37,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1902007892,"Latin America & Caribbean","Upper middle income","North America","High income"
"CP","COL","1","Colombia","CHL","Chile",2022,"Export",6,949170.414,4298904023.2,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",4298904023,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","High income"
"CP","COL","1","Colombia","CHN","China",2022,"Export",6,1185573.423,2162695312.3,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",2162695312,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","Upper middle income"
"CP","COL","1","Colombia","DEU","Germany",2022,"Export",6,290220.152,788516350.95,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",788516351,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","COL","1","Colombia","ECU","Ecuador",2022,"Export",6,17555.075,,,"","ORES AND MINERALS; ELECTRICITY, GAS",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","1","Colombia","FRA","France",2022,"Export",6,87047.128,459641418.45,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",459641418,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","COL","1","Colombia","ITA","Italy",2022,"Export",6,124112.959,340623951.66,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",340623952,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","High income"
"CP","COL","1","Colombia","JPN","Japan",2022,"Export",6,150398.384,1260635170.85,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",1260635171,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"CP","COL","1","Colombia","KOR","Korea, Rep.",2022,"Export",6,257430.939,2145421035,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",2145421035,"Latin America & Caribbean","Upper middle income","East Asia & Pacific","High income"
"CP","COL","1","Colombia","PER","Peru",2022,"Export",6,77099.84,358805880.69,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",358805881,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
"CP","COL","1","Colombia","TUR","Turkey",2022,"Export",6,1961571.411,11891727340.01,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",11891727340,"Latin America & Caribbean","Upper middle income","Europe & Central Asia","Upper middle income"
"CP","COL","1","Colombia","USA","United States",2022,"Export",6,6406260.592,13564004792.48,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",13564004792,"Latin America & Caribbean","Upper middle income","North America","High income"
"CP","COL","1","Colombia","ZAF","South Africa",2022,"Export",6,4759.647,55926000,8,"Kg","ORES AND MINERALS; ELECTRICITY, GAS",55926000,"Latin America & Caribbean","Upper middle income","Sub-Saharan Africa","Upper middle income"
"CP","COL","2","Colombia","ARG","Argentina",2022,"Export",6,27376.424,,,"","FOOD PRODUCTS, BEVERAGES AND TOBACC",,"Latin America & Caribbean","Upper middle income","Latin America & Caribbean","Upper middle income"
